GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Start Page,Company Name,Company NAIC,Class Terms,Subject Terms
2931271430,Biden's Gaza policy to face big test,2024-02-25,Newspapers,,46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,2,,,,"['Political campaigns', 'State elections', 'Presidential elections', 'Voters', 'Arab Americans', 'Endorsements', 'Truces & cease fires']"
2931271446,ABOUT U.S. VETO OF CEASEFIRE RESOLUTION,2024-02-25,Newspapers,,46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,18,['Hamas'],['813940'],,"['Hostages', 'Truces & cease fires']"
2931271448,ABOUT U.S. VETO OF CEASEFIRE RESOLUTION,2024-02-25,Newspapers,,46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,18,['Hamas'],['813940'],,"['Hostages', 'Truces & cease fires']"
2931271455,All the wrong places,2024-02-25,Newspapers,"['Borrelli, Christopher']",46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,1,['Marvel Comics'],['513120'],,"['White supremacy', 'Vigilantes', 'Police reform', 'Antiheroes', 'Tattoos', 'Criminal investigations']"
2931449447,Man hospitalized after setting himself on fire outside Israeli Embassy,2024-02-26,Newspapers,"['Davies, Emily']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,B.4,['Hamas'],['813940'],,"['Fires', 'Diplomatic & consular services']"
2931449466,"As Lebanon teeters on the edge, a war with Israel would be catastrophic",2024-02-26,Newspapers,"['Haidamous, Suzan']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.10,"['Hezbollah-Party of God', 'Doctors Without Borders', 'GoFundMe']","['813940', '813212', '518210']",,"['Military aid', 'Economic crisis', 'Health care', 'Gross Domestic Product--GDP', 'Remittances', 'Tourism', 'Military personnel', 'Armed forces', 'Diaspora', 'Wages & salaries', 'Physicians', 'War']"
2931449469,U.S. hopes cease-fire agreement in Gaza can be reached in 'coming days',2024-02-26,Newspapers,"['Masih, Niha', 'Sands, Leo', 'Alfaro, Mariana', 'FosterFrau, Silvia', 'Soroka, Lior']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.12,['Hamas'],['813940'],,"['Agreements', 'Truces & cease fires']"
2931485062,"Israeli Forces Will Move Into Rafah, Peace Deal or Not, Netanyahu Says",2024-02-26,Newspapers,"['Fuller, Thomas', 'Kershner, Isabel']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.8,"['Al Jazeera', 'Hamas']","['516120', '813940']",,"['Ramadan', 'Prime ministers', 'Hostages', 'Truces & cease fires']"
2931485068,"Ignoring Palestinian Deeds and Israel's Army, Settlers Grab Land",2024-02-26,Newspapers,"['Erlanger, Steven', 'Ponomarev, Sergey']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.6,"['Palestinian National Authority', 'Hamas']","['921190', '813940']",,"['Clergy', 'Windows & doors', 'Religion', 'Councils', 'Politics', 'Military personnel', 'Armed forces', 'Palestinian people']"
2931485071,The U.S. Call for a Humanitarian Cease-Fire in Gaza Is a Necessary Step,2024-02-26,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.18,"['United Nations--UN', 'Hamas']","['928120', '813940']",,"['Military aid', 'Councils', 'Peace', 'Humanitarianism', 'Land settlement', 'Diplomatic & consular services', 'Palestinian people', 'War', 'Hostages', 'Truces & cease fires', 'International relations-US']"
2931485074,"For President and His Staff, High Pressure Is Just the Normal Atmosphere",2024-02-26,Newspapers,"['Baker, Peter']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.14,['Hamas'],['813940'],,"['Presidents', 'Impeachment', 'Scandals']"
2931485077,"In Michigan, Haley Faces Another Climb",2024-02-26,Newspapers,"['Ulloa, Jazmine']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.15,['Republican Party'],['813940'],,"['Primaries & caucuses', 'Political campaigns', 'Nominations', 'Election results', 'State elections', 'Presidential elections', 'Voters', 'Political parties']"
2931485079,"No Deal Seen In Congress On Spending, Schumer Says",2024-02-26,Newspapers,"['Edmondson, Catie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.20,"['Congress', 'Senate-US']","['921120', '921120']",,"['Appropriations', 'Government shutdowns', 'Legislation', 'Bipartisanship', 'Government spending', 'Funding', 'Legislators', 'Deadlines']"
2931485080,Whitmer's Test: Can She Deliver State to Biden?,2024-02-26,Newspapers,"['Smith, Mitch']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,['Senate-US'],['921120'],,"['Primaries & caucuses', 'Polls & surveys', 'Political activism', 'Legislatures', 'Political leadership', 'Political parties', 'Political campaigns', 'State elections', 'Governors', 'Voters', 'Arab Americans', 'Political power', 'Presidential elections']"
2931487125,"Anguish, guilt in the West Bank; With family members trapped in the nearby but blocked-off Gaza Strip, two Palestinian friends hold each other up amid the crushing grief",2024-02-26,Newspapers,"['Linthicum, Kate']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.1,"['Los Angeles Times', 'Hamas']","['513110', '813940']",,"['Men', 'Families & family life', 'Photographers', 'Palestinian people', 'Truces & cease fires']"
2931487128,Enough dithering on Ukraine aid. Hold a vote; Why is House Speaker Mike Johnson sitting on a bill passed by the Senate? Fealty to Trump?,2024-02-26,Newspapers,,46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.10,"['North Atlantic Treaty Organization--NATO', 'Senate-US']","['928120', '921120']",,"['National security', 'Military aid', 'Immigration', 'Foreign aid']"
2931487135,The FBI source accused of lying about the Bidens; Alexander Smirnov's quiet L.A. suburban life masked Kremlin ties and seven-figure bank accounts.,2024-02-26,Newspapers,"['Hamilton, Matt']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.1,"['Federal Bureau of Investigation--FBI', 'American Express Co']","['922120', '522210', '551111']",,"['Voter registration', 'Bank accounts', 'Public records', 'Court hearings & proceedings', 'Legal defense', 'Intelligence services']"
2931487136,"THE WORLD; Netanyahu says any deal would only delay attack; Leader confirms that a cease-fire agreement is in the works, but insists that the Rafah offensive will happen.",2024-02-26,Newspapers,"['Goldenberg, Tia', 'Shurafa, Wafaa']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.3,['Hamas'],['813940'],,"['Womens health', 'Food', 'Palestinian people', 'War', 'Militancy', 'Hostages', 'Truces & cease fires']"
2931494978,World-Wide,2024-02-26,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,,,,['Military aid']
2931495791,World News: U.S. Strikes 18 Additional Houthi Targets in Yemen,2024-02-26,Newspapers,"['Lubold, Gordon']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.8,"['Hamas', 'Houthis-Yemen']","['813940', '813940']",,"['Military air strikes', 'Shipping industry']"
2931495826,World News: Netanyahu Won't Bend on Hostage Deal --- Israeli leader says he will not agree until Hamas yields on its 'delusional' demands,2024-02-26,Newspapers,"['Lieber, Dov', 'Keller-Lynn, Carrie']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.8,['Hamas'],['813940'],,"['Hostages', 'Palestinian people', 'Truces & cease fires', 'Prisoner exchanges']"
2931495827,The Media-Savvy Murderers of Hamas,2024-02-26,Newspapers,"['Hagari, Daniel']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.15,"['Hamas', 'Israel Defense Forces']","['813940', '928110']",,"['Atrocities', 'Terrorism', 'Massacres', 'International law', 'Civilians']"
2931521558,A bumpy start for 'co-governance',2024-02-26,Newspapers,"['Yin, Alice']",46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,1,,,,"['Primaries & caucuses', 'Lobbyists', 'Mayors', 'Councils', 'Progressivism', 'Referendums', 'Cities']"
2931811915,Israel-Hamas War Turned This Longtime Michigan Democrat Against Biden,2024-02-26,Newspapers,"['Medina, Jennifer']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,['Hamas'],['813940'],,"['Political activism', 'Land settlement', 'Palestinian people', 'Political parties', 'County executives', 'Political campaigns', 'Presidents', 'State elections', 'Voters', 'Assassinations & assassination attempts', 'Arab Americans', 'Prime ministers', 'Truces & cease fires', 'Foreign policy']"
2931811928,Gretchen Whitmer’s Biggest Electoral Test: Can She Deliver Michigan for Biden?,2024-02-25,Newspapers,"['Smith, Mitch']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,['Senate-US'],['921120'],,"['Primaries & caucuses', 'Polls & surveys', 'Political activism', 'Legislatures', 'Political leadership', 'Political parties', 'Political campaigns', 'Presidents', 'State elections', 'Governors', 'Arab Americans', 'Voters']"
2931846764,Who was the U.S. airman who burned to death in protest?,2024-02-27,Newspapers,"['Davies, Emily', 'Hermann, Peter', 'Lamothe, Dan']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,B.1,"['Department of Defense', 'Hamas']","['928110', '813940']",,"['Conscientious objectors', 'Students', 'Religion', 'Demonstrations & protests', 'Military personnel', 'Armed forces', 'Diplomatic & consular services']"
2931846767,"Hamas chief hiding among hostages, officials say",2024-02-27,Newspapers,"['Harris, Shane']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,['Hamas'],['813940'],,"['Intelligence gathering', 'Leadership', 'Cameras', 'Hostage negotiations', 'Military personnel', 'Hostages']"
2931846803,Palestinian Authority's leadership steps down,2024-02-27,Newspapers,"['Morris, Loveday', 'Balousha, Hazem', 'Hendrix, Steve']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,"['Hezbollah-Party of God', 'United Nations--UN', 'Palestine Liberation Organization--PLO', 'Palestinian National Authority', 'Hamas']","['813940', '928120', '813940', '921190', '813940']",,"['Politics', 'Palestinian people', 'War', 'Prime ministers', 'Truces & cease fires']"
2931846813,"In Ukraine and Gaza, twilight for the 'rules-based order'",2024-02-27,Newspapers,"['Tharoor, Ishaan']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.9,"['United Nations--UN', 'United Nations Security Council', 'Group of Twenty']","['928120', '928120', '926110']",,"['Humanitarian aid', 'Councils', 'Humanitarianism', 'International law', 'Diplomatic & consular services', 'Genocide', 'Truces & cease fires']"
2931846834,"As U.S. negotiators close in, there's reason for hope in Gaza",2024-02-27,Newspapers,,10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.16,['Hamas'],['813940'],,"['Hostage negotiations', 'Humanitarianism', 'Hostages', 'Palestinian people', 'Truces & cease fires']"
2931846846,Can Biden close deal with union workers?,2024-02-27,Newspapers,"['Stein, Jeff']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,['United Automobile Aerospace & Agricultural Implement Workers of America--UAW'],['813930'],,"['Political campaigns', 'Polls & surveys', 'Strikes', 'Presidential elections', 'Voters', 'Clean technology', 'Political leadership', 'Subsidies', 'Union leadership']"
2931846878,Palestinian Authority shake-up could pave path for revitalized governance,2024-02-27,Newspapers,"['Morris, Loveday', 'Timsit, Annabelle']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.11,"['Palestinian National Authority', 'Hamas']","['921190', '813940']",,"['Prime ministers', 'Land settlement', 'Palestinian people']"
2931868894,Biden Is Losing Party Loyalists Over Gaza War,2024-02-27,Newspapers,"['Medina, Jennifer']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,['Hamas'],['813940'],,"['Primaries & caucuses', 'Political activism', 'Palestinian people', 'Political parties', 'County executives', 'Presidents', 'State elections', 'Voters', 'Assassinations & assassination attempts', 'Arab Americans', 'Prime ministers', 'Truces & cease fires', 'Foreign policy']"
2931868898,"Examining Gaza Divide In Michigan, Biden Ally Emerges With Warning",2024-02-27,Newspapers,"['Huynh, Anjali']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.14,['University of Michigan'],['611310'],,"['Primaries & caucuses', 'Activists', 'Meetings', 'Political campaigns', 'Community', 'Activism', 'Presidential elections', 'Demonstrations & protests', 'Voters', 'Arab Americans', 'Congressional elections', 'Truces & cease fires']"
2931868902,Co-Chair of Task Force At Harvard Steps Down,2024-02-27,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.17,['Hamas'],['813940'],,"['Antisemitism', 'Clergy', 'Task forces', 'Student organizations', 'Congressional committees']"
2931868908,"In Contest Over Immigration, Biden's Border Visit Will Overlap Trump's",2024-02-27,Newspapers,"['Swan, Jonathan', 'Haberman, Maggie', 'Kanno-Youngs, Zolan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.15,['Senate-US'],['921120'],,"['Immigration policy', 'Bipartisanship', 'Migration', 'Border security', 'Political parties', 'Presidents', 'Governors', 'Voters', 'Border patrol']"
2931868917,Jeffries Seeks to Force Ukraine Aid Vote While Uniting Democrats,2024-02-27,Newspapers,"['Demirjian, Karoun', 'Guo, Kayla']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.10,,,,"['Legislation', 'Bipartisanship', 'Military aid', 'Political leadership', 'Legislators', 'Foreign aid']"
2931868923,Saudis Project Normalcy With Investment Conference,2024-02-27,Newspapers,"['Mattu, Ravi', 'Warner, Bernhard', 'Kessler, Sarah', 'Hirsch, Lauren', 'Livni, Ephrat']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,B.4,['Credit Suisse Group AG'],"['523150', '523940']",,"['Primaries & caucuses', 'Nominations', 'Artificial intelligence', 'Joint ventures', 'Profits', 'Social networks', 'Nazi groups', 'Political campaigns', 'Investors']"
2931868931,Top Leaders In West Bank Step Down,2024-02-27,Newspapers,"['Kingsley, Patrick']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.9,['Palestinian National Authority'],['921190'],,"['Political leadership', 'Prime ministers', 'Diplomatic & consular services', 'Palestinian people', 'Sovereignty']"
2931868933,"'We're Close,' Biden Says, On Gaza Cease-Fire Deal",2024-02-27,Newspapers,"['Baker, Peter', 'Shear, Michael D']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.10,['Hamas'],['813940'],,"['Presidents', 'Hostage negotiations', 'Voters', 'Humanitarianism', 'Hostages', 'Palestinian people', 'Truces & cease fires']"
2931868936,The United Nations Court at the Center Of the Pushback to Israel's Occupation,2024-02-27,Newspapers,"['Taub, Amanda']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.9,"['International Court of Justice', 'United Nations Security Council', 'Hamas']","['922110', '928120', '813940']",,"['Public opinion', 'Stadiums', 'Politics', 'Land settlement', 'Court hearings & proceedings', 'Law', 'Public hearings', 'International courts', 'Genocide', 'Truces & cease fires']"
2931868945,"Israel Offers Concession in Hostage Talks, Authorities Say",2024-02-27,Newspapers,"['Bergman, Ronen', 'Kingsley, Patrick', 'Levenson, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.9,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Evacuations & rescues', 'Palestinian people', 'Military air strikes', 'Military personnel', 'Hostages', 'Truces & cease fires']"
2931868959,Airman Dies After Self-Immolating to Protest Gaza Deaths,2024-02-27,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.10,['New York Times Co'],"['513110', '516110', '516120']",,"['Diplomatic & consular services', 'Truces & cease fires']"
2931868967,Biden Convenes Congressional Leaders as Shutdown Looms,2024-02-27,Newspapers,"['Green, Erica L', 'Edmondson, Catie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.10,"['Congress', 'Senate-US']","['921120', '921120']",,"['Bipartisanship', 'Federal funding', 'National security', 'Legislators', 'Foreign aid', 'Presidents', 'Government shutdowns', 'Legislation']"
2931885689,U.S. News: Biden Calls in Leaders In Bid to End Standoffs --- Talks at White House come as government shutdown looms and aid for Ukraine stalls,2024-02-27,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.5,"['Congress-US', 'Senate-US']","['921120', '921120']","['Legislative Bodies', 'Political Organizations']","['Government agencies', 'Appropriations', 'Federal budget', 'Government shutdowns', 'Funding', 'Legislators', 'Political leadership', 'Negotiations', 'Government spending']"
2931885690,Business News: Domino's Stock Rises as Orders Grow,2024-02-27,Newspapers,"['Haddon, Heather']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,B.3,['Uber Technologies Inc'],"['513210', '518210']",,"['Stock prices', 'Chain stores', 'Earnings per share', 'Loyalty programs']"
2931885691,House Backbenchers to Ukraine's Rescue,2024-02-27,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.14,"['Republican Party', 'House of Representatives-US', 'Senate-US']","['813940', '921120', '921120']","['Legislative Bodies', 'National Security']","['Military aid', 'Legislators', 'Isolationism', 'Armed forces', 'Foreign aid']"
2931885708,World-Wide,2024-02-27,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,,,,
2931885719,U.S. News: Biden's Worrisome Michigan Opponent: 'Uncommitted',2024-02-27,Newspapers,"['Thomas, Ken', 'Lucey, Catherine']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.4,"['Democratic Party', 'Hamas']","['813940', '813940']","['Executive Offices', 'Political Organizations']","['Primaries & caucuses', 'Political parties', 'Political campaigns', 'Election results', 'Presidential elections', 'Demonstrations & protests', 'Voters', 'Arab Americans', 'Truces & cease fires', 'Candidates']"
2931885743,Publisher's Annual Letter:A Report to Our Readers,2024-02-27,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.14,"['Wall Street Journal', 'News Corp']","['513110', '516210', '513110', '516120', '551112']",,"['Journalism', 'Political prisoners', 'Annual reports', 'Generative artificial intelligence']"
2931885744,U.S. News: U.S. Watch,2024-02-27,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.2,"['National Aeronautics & Space Administration--NASA', 'Hamas']","['927110', '813940']",['Space Research and Technology'],['Moon']
2931885745,"World News: Iran Cuts Stockpile Of Weapons Material, Defying Expectations",2024-02-27,Newspapers,"['Norman, Laurence']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.6,"['International Atomic Energy Agency--IAEA', 'Hamas']","['813940', '813940']",,"['Uranium', 'Nuclear weapons', 'International relations-US']"
2931885747,World News: Lawlessness Hampers Gaza Aid Efforts,2024-02-27,Newspapers,"['Cloud, David S', 'Keller-Lynn, Carrie']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.7,['Hamas'],['813940'],,"['Humanitarian aid', 'Humanitarianism']"
2931885750,Hamas's Agricultural Terrorism,2024-02-27,Newspapers,"['Sugar, Rebecca']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.15,['Hamas'],['813940'],['Food Crops Grown Under Cover'],"['Greenhouses', 'Agriculture', 'Agricultural production', 'Terrorism', 'Farms', 'Food supply']"
2931885751,"Palestinian Cabinet Resigns, But Abbas Stays On",2024-02-27,Newspapers,"['Said, Summer', 'Abdel-Baqui, Omar', 'Abdulkarim, Fatima']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,"['Hezbollah-Party of God', 'International Bank for Reconstruction & Development--World Bank', 'Palestinian National Authority', 'Hamas']","['813940', '541720', '928120', '921190', '813940']",['Executive Offices'],"['Politics', 'Palestinian people', 'Presidents', 'Prime ministers', 'Truces & cease fires', 'Cabinet', 'Resignations']"
2931918074,News Briefing,2024-02-27,Newspapers,,46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,6,"['Republican Party', 'Department of Defense', 'Federal Bureau of Investigation--FBI', 'Senate-US']","['813940', '928110', '922120', '921120']",,"['Nominations', 'Committees', 'Leadership', 'Presidents', 'Court hearings & proceedings', 'Voter fraud']"
2931918109,Benjamin Netanyahu's postwar plan for Gaza brushes aside US requests,2024-02-27,Newspapers,"['DePetris, Daniel']",46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,8,"['Palestinian National Authority', 'Hamas']","['921190', '813940']",,"['War', 'National security', 'Prime ministers', 'Palestinian people']"
2931918114,Officials: Israel could trade some high-profile prisoners,2024-02-27,Newspapers,"['Bergman, Ronen']",46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,5,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Prisoners of war & missing in action', 'Military air strikes', 'Prime ministers', 'Palestinian people', 'Truces & cease fires']"
2932295781,"Congressional Leaders Vow to Avoid a Shutdown, but Remain Short of a Deal",2024-02-27,Newspapers,"['Green, Erica L', 'Edmondson, Catie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['New York Times Co', 'Senate-US']","['513110', '516110', '516120', '921120']",,"['Funding', 'Political leadership', 'Foreign aid', 'Appropriations', 'Presidents', 'Government shutdowns', 'Scandals']"
2932295787,"Hunger, Terrorism and the Threat of War: Somalia’s Year of Crises",2024-02-27,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['New York Times Co', 'Al-Shabaab', 'African Union']","['513110', '516110', '516120', '813940', '813940']",,"['Agreements', 'Threats', 'Military bases', 'Special forces']"
2932295788,"After U.S. Strikes, Iran’s Proxies Scale Back Attacks on U.S. Bases",2024-02-27,Newspapers,"['Fassihi, Farnaz', 'Schmitt, Eric', 'Barnes, Julian E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['Hezbollah-Party of God', 'Department of Defense', 'Hamas']","['813940', '928110', '813940']",,"['Fatalities', 'Proxies', 'Leadership', 'Militancy', 'Militia groups', 'Prime ministers', 'Armed forces', 'Truces & cease fires']"
2932314350,What the 'uncommitted' vote and the continued GOP Haley defections tell us,2024-02-28,Newspapers,"['Blake, Aaron']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.6,['Republican Party'],['813940'],,"['Primaries & caucuses', 'Polls & surveys', 'Nominations', 'Political campaigns', 'Presidents', 'Voters', 'Voter behavior', 'Elections']"
2932314351,Biden expresses hope for cease-fire deal as other sides downplay discussions,2024-02-28,Newspapers,"['Parker, Claire', 'Rubin, Shira', 'Balousha, Hazem']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.13,['Hamas'],['813940'],,"['Agreements', 'Ramadan', 'Humanitarianism', 'Hostages', 'Truces & cease fires']"
2932314364,They worked for Trump. Now they're against him.,2024-02-28,Newspapers,"['Voght, Kara']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,C.1,,,,"['Conservatism', 'Election results', 'Rebellions', 'Presidential elections', 'Voters']"
2932314420,Abbas clings to power despite government shake-up,2024-02-28,Newspapers,"['Hendrix, Steve', 'Morris, Loveday']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.12,"['Palestinian National Authority', 'Hamas']","['921190', '813940']",,"['Political leadership', 'Diplomatic & consular services', 'Palestinian people', 'Criminal sentences', 'Presidents', 'Hostage negotiations', 'Prime ministers', 'Elections']"
2932314428,Whitmer navigates Mich. 'minefield' between Biden and Arab Americans,2024-02-28,Newspapers,"['Abutaleb, Yasmeen']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,['Democratic Party'],['813940'],,"['Primaries & caucuses', 'Local elections', 'Muslims', 'Palestinian people', 'Political parties', 'Political campaigns', 'Election results', 'State elections', 'Governors', 'Presidential elections', 'Demonstrations & protests', 'Voters', 'Arab Americans', 'Muslim Americans', 'Truces & cease fires', 'Foreign policy']"
2932314440,Leaders 'optimistic' on averting shutdown,2024-02-28,Newspapers,"['Bogage, Jacob']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,"['Republican Party', 'Congress', 'Senate-US']","['813940', '921120', '921120']",,"['Bipartisanship', 'National security', 'Food stamps', 'Funding', 'Legislators', 'Foreign aid', 'Border security', 'Appropriations', 'Government shutdowns', 'Legislation', 'Firearms', 'Immigration']"
2932314448,"Trump, Biden prevail in Mich.",2024-02-28,Newspapers,"['Abutaleb, Yasmeen', 'LeVine, Marianne']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,"['Republican Party', 'United Automobile Aerospace & Agricultural Implement Workers of America--UAW', 'Hamas']","['813940', '813930', '813940']",,"['Primaries & caucuses', 'Polls & surveys', 'Activists', 'Political leadership', 'Palestinian people', 'Political conventions', 'Political campaigns', 'Election results', 'Presidential elections', 'Democracy', 'Voters', 'Arab Americans', 'Endorsements', 'Truces & cease fires']"
2932332116,Yellen Urges Netanyahu to Restore Israel's Economic Ties to the West Bank,2024-02-28,Newspapers,"['Rappeport, Alan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.11,"['Palestinian National Authority', 'Hamas']","['921190', '813940']",,"['Tax revenues', 'Prime ministers', 'Palestinian people', 'Truces & cease fires', 'Economic policy', 'International relations-US']"
2932332119,Army Will Slash Thousands Of Jobs in Shift to Counter Russian and Chinese Threats,2024-02-28,Newspapers,"['Cooper, Helene']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.15,['Department of Defense'],['928110'],,"['Military recruitment', 'Defense', 'Armed forces', 'Military strategy']"
2932332122,"In Michigan, Trump Beats Haley as Biden Defeats 'Uncommitted'",2024-02-28,Newspapers,"['Nehamas, Nicholas', 'Epstein, Reid J']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.18,,,,"['Primaries & caucuses', 'Political campaigns', 'Presidents', 'Conventions', 'Voters', 'Arab Americans', 'Truces & cease fires', 'Election results', 'Presidential elections']"
